anime,anime_url,anime_img,episodes,votes,weight,rate,rate_1,rate_2,rate_3,rate_4,rate_5,genre_action,genre_adventure,genre_comedy,genre_drama,genre_family,genre_fantasy,genre_food,genre_harem,genre_historical,genre_horror,genre_idols,genre_isekai,genre_jdrama,genre_magical girls,genre_martial arts,genre_mecha,genre_music,genre_mystery,genre_post-apocalyptic,genre_romance,genre_sci-fi,genre_seinen,genre_sgdrama,genre_shojo,genre_shonen,genre_slice of life,genre_sports,genre_supernatural,genre_thriller
Digimon Xros Wars - The Young Hunters Who Leapt Through Time,https://www.crunchyroll.com/digimon-xros-wars-the-young-hunters-who-leapt-through-time,https://img1.ak.crunchyroll.com/i/spire4/fa32794cd3d9fe3fc9420cf0c13aea461321566661_full.jpg,0,111,515,4.64,1,4,5,14,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Izetta: The Last Witch,https://www.crunchyroll.com/izetta-the-last-witch,https://img1.ak.crunchyroll.com/i/spire2/abcc6053c4fdcdab998997a8aaa2708f1475018758_full.jpg,12,111,447,4.03,3,7,23,29,49,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
La storia della Arcana Famiglia,https://www.crunchyroll.com/la-storia-della-arcana-famiglia,https://img1.ak.crunchyroll.com/i/spire4/fb245b43a27e980deb4d22344f6c9ee81341524726_full.jpg,0,110,364,3.31,20,17,22,11,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My Roommate is a Cat,https://www.crunchyroll.com/my-roommate-is-a-cat,https://img1.ak.crunchyroll.com/i/spire1/f2e9101be6f96bf61ad3dd7c59cf95151547049778_full.jpg,12,109,522,4.79,0,1,3,14,91,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Magical Play,https://www.crunchyroll.com/magical-play,https://img1.ak.crunchyroll.com/i/spire3/a29af40b2235aaf307f71c6ea4f3b8671238689689_full.jpg,0,109,473,4.34,7,2,6,26,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Album 2,https://www.crunchyroll.com/white-album-2,https://img1.ak.crunchyroll.com/i/spire3/eb8e031b31c11a2dc86f67356c3b33fe1380822049_full.jpg,13,109,469,4.3,4,5,11,23,66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GA Geijutsuka Art Design Class,https://www.crunchyroll.com/ga-geijutsuka-art-design-class,https://img1.ak.crunchyroll.com/i/spire4/ccc236ed0a14593699b7276640c2337d1300830384_full.jpg,0,108,496,4.59,3,1,6,17,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Beautiful Bones -Sakurako's Investigation-,https://www.crunchyroll.com/beautiful-bones-sakurakos-investigation-,https://img1.ak.crunchyroll.com/i/spire1/cc524e45cf051cc9aedf2865e92440161444328430_full.jpg,12,108,492,4.56,0,1,9,27,71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pop Team Epic,https://www.crunchyroll.com/pop-team-epic,https://img1.ak.crunchyroll.com/i/spire4/bb673c0b1d84bd936c5819ed2b1e36701515252231_full.jpg,16,108,423,3.92,20,4,6,13,65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Love, Chunibyo & Other Delusions",https://www.crunchyroll.com/love-chunibyo-other-delusions,https://img1.ak.crunchyroll.com/i/spire3/d6ee37b791b46c7c66cda8af1e72298b1392243736_full.jpg,0,107,517,4.83,0,0,0,18,89,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AHO-GIRL,https://www.crunchyroll.com/aho-girl,https://img1.ak.crunchyroll.com/i/spire1/38529679dfcb6e71142fd496087a7cfe1532553227_full.jpg,12,107,454,4.24,6,6,9,21,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Spiritpact,https://www.crunchyroll.com/spiritpact,https://img1.ak.crunchyroll.com/i/spire1/7b30e330965dd4b3dfb464baa6116e571519666590_full.jpg,22,107,401,3.75,20,6,10,16,55,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Showa Genroku Rakugo Shinju,https://www.crunchyroll.com/showa-genroku-rakugo-shinju,https://img1.ak.crunchyroll.com/i/spire4/1a5cf74930e3f840d1e4722a243ba2c61452284006_full.jpg,25,106,520,4.91,0,0,2,6,98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENNEKO – The Hentai Prince and the Stony Cat -,https://www.crunchyroll.com/henneko-the-hentai-prince-and-the-stony-cat-,https://img1.ak.crunchyroll.com/i/spire2/eae7a3123a59fe382b3f37b36417a6d51365787722_full.jpg,0,106,486,4.58,1,3,7,17,78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Noblesse: Awakening,https://www.crunchyroll.com/noblesse-awakening,https://img1.ak.crunchyroll.com/i/spire4/2e37aa89ba3bca2be2265ee39557ef331454568861_full.jpg,0,105,486,4.63,1,5,4,12,83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Cute High Earth Defense Club LOVE!,https://www.crunchyroll.com/cute-high-earth-defense-club-love,https://img1.ak.crunchyroll.com/i/spire3/b320cf05482edabddc2737bd427acd041420480756_full.jpg,37,105,457,4.35,3,5,8,25,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Twin Angel: Twinkle Paradise,https://www.crunchyroll.com/twin-angel-twinkle-paradise,https://img1.ak.crunchyroll.com/i/spire2/f796118c10c73cadd0b43df78ca7de921310005894_full.jpg,0,105,415,3.95,12,6,14,16,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samurai Flamenco,https://www.crunchyroll.com/samurai-flamenco,https://img1.ak.crunchyroll.com/i/spire1/7c71e58f419c920cc6eb4bba744d283c1380932808_full.jpg,22,105,400,3.81,12,10,13,21,49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KADO: The Right Answer,https://www.crunchyroll.com/kado-the-right-answer,https://img1.ak.crunchyroll.com/i/spire4/ac6d2494650531e9a04a904c644bb8781491428941_full.jpg,14,104,400,3.85,7,15,14,19,49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hakkenden: Eight Dogs of the East,https://www.crunchyroll.com/hakkenden-eight-dogs-of-the-east,https://img1.ak.crunchyroll.com/i/spire1/5fb9c1054b6ecd601122f540a2caf5a91372922899_full.jpg,26,103,478,4.64,2,1,6,14,80,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Sherlock Hound,https://www.crunchyroll.com/sherlock-hound,https://img1.ak.crunchyroll.com/i/spire3/d249c61445c786348372f6a1da8b8d411456263627_full.jpg,0,103,470,4.56,3,2,4,19,75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaika –The Coffin Princess-,https://www.crunchyroll.com/chaika-the-coffin-princess-,https://img1.ak.crunchyroll.com/i/spire2/23298af0a3c30f54877fcabaaeaf06481396999865_full.jpg,22,103,442,4.29,1,3,14,32,53,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ixion Saga DT,https://www.crunchyroll.com/ixion-saga-dt,https://img1.ak.crunchyroll.com/i/spire1/e47aa95a73f0b007bc1bece79ed05b981349127209_full.jpg,25,103,388,3.77,20,5,8,16,54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Certain Magical Index,https://www.crunchyroll.com/a-certain-magical-index,https://img1.ak.crunchyroll.com/i/spire4/036c94886386a9dd8d7390d0b1cdbc5d1542154530_full.jpg,26,103,366,3.55,12,13,16,30,32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rozen Maiden,https://www.crunchyroll.com/rozen-maiden,https://img1.ak.crunchyroll.com/i/spire4/6b58d3908d89df63dca294e320a1407b1377306630_full.jpg,0,102,504,4.94,0,0,3,0,99,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kakuriyo -Bed & Breakfast for Spirits-,https://www.crunchyroll.com/kakuriyo-bed-breakfast-for-spirits-,https://img1.ak.crunchyroll.com/i/spire2/23ace54d89856767f992b960861168d51532552641_full.jpg,0,102,495,4.85,0,0,3,9,90,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Infinite Stratos,https://www.crunchyroll.com/infinite-stratos,https://img1.ak.crunchyroll.com/i/spire1/32e197e3e787775827368b613079297c1380740116_full.jpg,0,102,359,3.52,11,20,14,19,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIG ORDER,https://www.crunchyroll.com/big-order,https://img1.ak.crunchyroll.com/i/spire4/97bf9cd2af93d6f5ffedd66e561afb871460068269_full.jpg,10,102,248,2.43,41,14,23,10,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NANBAKA,https://www.crunchyroll.com/nanbaka,https://img1.ak.crunchyroll.com/i/spire4/8118cdb372b59fc25e687e9a281ec5b51487017969_full.jpg,26,101,448,4.44,4,4,5,19,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gabriel DropOut,https://www.crunchyroll.com/gabriel-dropout,https://img1.ak.crunchyroll.com/i/spire3/361c7be62685d032771ebde63c53f2381483178237_full.jpg,12,101,436,4.32,3,5,12,18,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Natsuyuki Rendezvous,https://www.crunchyroll.com/natsuyuki-rendezvous,https://img1.ak.crunchyroll.com/i/spire1/b3cbc66760753a90dba97d5acdac5b6a1341526085_full.jpg,0,101,404,4.0,4,5,21,28,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rurouni Kenshin,https://www.crunchyroll.com/rurouni-kenshin,https://img1.ak.crunchyroll.com/i/spire4/f815d2aef3fbef83f1d01579ab344b361441838941_full.jpg,0,100,480,4.8,0,0,6,8,86,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Anti-Magic Academy: The 35th Test Platoon,https://www.crunchyroll.com/anti-magic-academy-the-35th-test-platoon,https://img1.ak.crunchyroll.com/i/spire3/117f221a9dd3d3a26d9273bc9cca47b71444308191_full.jpg,12,100,352,3.52,5,21,20,25,29,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gatchaman Crowds,https://www.crunchyroll.com/gatchaman-crowds,https://img1.ak.crunchyroll.com/i/spire2/55215a441ad7aa6e1f1d1c95062f25831436469807_full.jpg,13,99,411,4.15,5,7,13,17,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schwarzes Marken,https://www.crunchyroll.com/schwarzes-marken,https://img1.ak.crunchyroll.com/i/spire2/849d51d5304ca8f1350bf6c4ea1108891452032224_full.jpg,24,99,394,3.98,6,6,14,31,42,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bladedance of Elementalers,https://www.crunchyroll.com/bladedance-of-elementalers,https://img1.ak.crunchyroll.com/i/spire2/ae33dd128ae23ad1be9d65438f00141c1405097747_full.jpg,12,99,359,3.63,17,9,10,21,42,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saki Episode of Side A,https://www.crunchyroll.com/saki-episode-of-side-a,https://img1.ak.crunchyroll.com/i/spire2/2436bb3a69b352f936a1ee35352382851356120260_full.jpg,16,98,439,4.48,1,3,10,18,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Valerian and Laureline,https://www.crunchyroll.com/valerian-and-laureline,https://img1.ak.crunchyroll.com/i/spire3/54cf04719194c108583d93cfb69956541277156988_full.jpg,0,98,437,4.46,4,0,8,21,65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fox Spirit Matchmaker,https://www.crunchyroll.com/fox-spirit-matchmaker,https://img1.ak.crunchyroll.com/i/spire3/b773092e4b340bf70af3483320f62aea1498686548_full.jpg,24,98,370,3.78,18,6,4,22,48,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hand Shakers,https://www.crunchyroll.com/hand-shakers,https://img1.ak.crunchyroll.com/i/spire1/032245ab62bb06c16aa8a789f5e3c0a01483481129_full.jpg,12,98,272,2.78,37,12,10,14,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case Closed,https://www.crunchyroll.com/case-closed,https://img1.ak.crunchyroll.com/i/spire1/9a7a5344da62f8ef696654e5ec363b6c1413505831_full.jpg,0,97,477,4.92,0,0,0,8,89,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Oreshura,https://www.crunchyroll.com/oreshura,https://img1.ak.crunchyroll.com/i/spire4/84d66337f5a9da0e55eb27a4b55632cd1357155566_full.jpg,0,97,412,4.25,2,6,11,25,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Conception,https://www.crunchyroll.com/conception,https://img1.ak.crunchyroll.com/i/spire4/94eac17b8d3ebe2ee6bc350e1ef5d01c1542152655_full.jpg,12,97,225,2.32,51,12,6,8,20,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thunderbolt Fantasy,https://www.crunchyroll.com/thunderbolt-fantasy,https://img1.ak.crunchyroll.com/i/spire3/c1ef2a351a6961cafdf525c2542f53f31539039252_full.jpg,0,95,445,4.68,4,0,1,12,78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yamishibai,https://www.crunchyroll.com/yamishibai-japanese-ghost-stories,https://img1.ak.crunchyroll.com/i/spire4/31da37d7c4bd05f26a7a725c8644ddd01563476725_full.jpg,91,95,416,4.38,2,4,4,31,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
gen:LOCK,https://www.crunchyroll.com/genlock,https://img1.ak.crunchyroll.com/i/spire2/8f29f3c9831e154b5710c404f054e1ee1552422805_full.jpg,8,95,380,4.0,7,8,11,21,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Folktales from Japan,https://www.crunchyroll.com/folktales-from-japan,https://img1.ak.crunchyroll.com/i/spire3/684ad6c99f577b7b5787182336683e531333392267_full.jpg,300,94,448,4.77,1,0,2,14,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAKAICHI -I'm being harassed by the sexiest man of the year-,https://www.crunchyroll.com/dakaichi-im-being-harassed-by-the-sexiest-man-of-the-year-,https://img1.ak.crunchyroll.com/i/spire4/79f68cf5a484fd76a8541402219008bf1538685129_full.jpg,13,94,404,4.3,12,3,2,5,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bloodivores,https://www.crunchyroll.com/bloodivores,https://img1.ak.crunchyroll.com/i/spire4/aec845d8085ccec1cc79b20efc0d58c51475290253_full.jpg,12,94,227,2.41,42,11,13,16,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Humanity Has Declined,https://www.crunchyroll.com/humanity-has-declined,https://img1.ak.crunchyroll.com/i/spire4/1ef4549fcc8dac99124c88762dbc8fa61341866033_full.jpg,12,93,412,4.43,3,3,4,24,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamatora,https://www.crunchyroll.com/hamatora,https://img1.ak.crunchyroll.com/i/spire3/61849030ff063efbe3db1967e784cca81403722479_full.jpg,24,93,388,4.17,2,7,15,18,51,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Silver Guardian,https://www.crunchyroll.com/the-silver-guardian,https://img1.ak.crunchyroll.com/i/spire4/698978eb7949bd7ff17fc24bc5507ed01517265381_full.jpg,18,93,270,2.9,28,19,10,6,30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Go Lion,https://www.crunchyroll.com/go-lion,https://img1.ak.crunchyroll.com/i/spire1/f107980f84a28ff94d4a260e92ff61501290032742_full.jpg,0,92,428,4.65,1,1,4,17,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tari Tari,https://www.crunchyroll.com/tari-tari,https://img1.ak.crunchyroll.com/i/spire2/52d65473bbb3562fca333ccf4480c6281341524657_full.jpg,0,91,433,4.76,0,0,2,18,71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dog & Scissors,https://www.crunchyroll.com/dog-scissors,https://img1.ak.crunchyroll.com/i/spire1/11a62f3a994a5141b676a5143f446cab1372351901_full.jpg,12,91,358,3.93,7,8,14,17,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GTO - The Animation,https://www.crunchyroll.com/gto-the-animation,https://img1.ak.crunchyroll.com/i/spire4/427663c5467a47bba8920b42b0d914601421362319_full.jpg,43,90,442,4.91,1,0,1,2,86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Dog Days,https://www.crunchyroll.com/dog-days,https://img1.ak.crunchyroll.com/i/spire4/40e69e936b635582fcc06d2d7c511f521341873931_full.jpg,26,90,387,4.3,6,4,7,13,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Death Note (Drama),https://www.crunchyroll.com/death-note-drama,https://img1.ak.crunchyroll.com/i/spire1/3999468c85d84fec48ef4e9285126cdc1435357508_full.jpg,11,90,379,4.21,7,2,5,27,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ulysses: Jeanne d'Arc and the Alchemist Knight,https://www.crunchyroll.com/ulysses-jeanne-darc-and-the-alchemist-knight,https://img1.ak.crunchyroll.com/i/spire4/931233b5ec5d927627fc2befd3de82c51538905668_full.jpg,12,90,190,2.11,46,19,8,3,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Osomatsu,https://www.crunchyroll.com/mr-osomatsu,https://img1.ak.crunchyroll.com/i/spire2/41b73fd37f07c16d00e5f95fe65fd6d01507070357_full.jpg,58,89,419,4.71,3,2,1,6,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
